ALTURA GPSALT LAT LONG Line MAGIGRF X Y
109.3 460.09 -16.135092 -51.179566 22840 253.777 8216107.03 480800.78
114.45 456.46 -16.136192 -51.179569 22840 261.409 8215985.35 480800.59
118.5 454.29 -16.137297 -51.179569 22840 271.004 8215863.06 480800.7
112.04 453.14 -16.138406 -51.179569 22840 272.271 8215740.46 480800.81
106.99 450.26 -16.13952 -51.179561 22840 277.165 8215617.25 480801.81
101.62 446.74 -16.140639 -51.17955 22840 281.769 8215493.42 480803.1
102.41 446.14 -16.141758 -51.179525 22840 288.038 8215369.59 480805.88
105.13 448.32 -16.142872 -51.179477 22840 291.114 8215246.38 480811.04
109.48 451.61 -16.143983 -51.179419 22840 284.96 8215123.48 480817.38
113.99 455.18 -16.145089 -51.179352 22840 266.846 8215001.2 480824.62
119.05 457.74 -16.146192 -51.179297 22840 262.967 8214879.22 480830.66
125.85 460.09 -16.147289 -51.179261 22840 260.785 8214757.85 480834.63
127.53 460.99 -16.148386 -51.179252 22840 255.976 8214636.48 480835.63
126.8 460.32 -16.149483 -51.179263 22840 246.334 8214515.11 480834.55
125.33 459.23 -16.150586 -51.179283 22840 225.11 8214393.12 480832.57
119.09 458.18 -16.151689 -51.179311 22840 204.294 8214271.13 480829.71
112.6 456.88 -16.152797 -51.179344 22840 177.664 8214148.53 480826.25
104.3 457.37 -16.153903 -51.179388 22840 147.399 8214026.23 480821.61
97.84 460.35 -16.155008 -51.179461 22840 111.282 8213903.93 480813.99
96.41 465.37 -16.156108 -51.179563 22840 80.828 8213782.25 480803.11
94.37 468.73 -16.157203 -51.179669 22840 49.477 8213661.17 480791.93
86.74 471.55 -16.158292 -51.179763 22840 21.231 8213540.71 480781.94
88.58 476.02 -16.159378 -51.179836 22840 -21.056 8213420.57 480774.33
109.03 480.64 -16.160458 -51.179891 22840 -46.373 8213301.03 480768.49
119.79 483.87 -16.161536 -51.179922 22840 -66.316 8213181.81 480765.33
125.94 484.62 -16.162608 -51.179925 22840 -96.799 8213063.21 480765.14
127.71 483.1 -16.163683 -51.179919 22840 -116.216 8212944.29 480765.83
127.34 481.2 -16.164764 -51.179916 22840 -131.853 8212824.77 480766.24
123.81 479.21 -16.165847 -51.179925 22840 -144.623 8212704.93 480765.45
114.7 477.99 -16.166933 -51.179916 22840 -162.023 8212584.79 480766.45
108.51 479.13 -16.168019 -51.179872 22840 -170.133 8212464.65 480771.3
103.93 480.17 -16.169105 -51.179819 22840 -171.386 8212344.52 480777.05
100.09 480.71 -16.170194 -51.179761 22840 -172.23 8212224.07 480783.39
96.22 480.48 -16.171283 -51.179705 22840 -167.741 8212103.63 480789.44
94.37 480.43 -16.172375 -51.179661 22840 -163.699 8211982.88 480794.29
93.24 480.23 -16.173469 -51.179636 22840 -142.496 8211861.81 480797.07
95.95 480.72 -16.174569 -51.179636 22840 -117.847 8211740.14 480797.18
99.28 481.46 -16.175669 -51.179661 22840 -92.545 8211618.46 480794.61
107.78 482.82 -16.176772 -51.179697 22840 -72.442 8211496.47 480790.86
111.53 482.73 -16.177869 -51.17973 22840 -56.646 8211375.09 480787.4
116.13 481.59 -16.178969 -51.179752 22840 -31.294 8211253.41 480785.13
125.27 479.79 -16.180072 -51.179769 22840 -8.072 8211131.43 480783.46
127.35 476.66 -16.181178 -51.17978 22840 13.063 8211009.13 480782.38
111.1 470.46 -16.182289 -51.179797 22840 41.266 8210886.22 480780.7
100.4 467.14 -16.183405 -51.179805 22840 71.153 8210762.7 480779.92
95.74 467.59 -16.184528 -51.179813 22840 101.653 8210638.56 480779.14
93.39 469.73 -16.185644 -51.179822 22840 135.19 8210515.04 480778.36
94.31 474.22 -16.186755 -51.17983 22840 153.429 8210392.13 480777.57
96.32 478.72 -16.187861 -51.179827 22840 166.912 8210269.84 480777.98
98.81 482.79 -16.188958 -51.179802 22840 174.281 8210148.47 480780.76
101.43 485.8 -16.190053 -51.179766 22840 190.937 8210027.41 480784.72
103.26 487.53 -16.191144 -51.179727 22840 238.883 8209906.66 480788.99
104.37 488.67 -16.192236 -51.179694 22840 268.611 8209785.9 480792.66
105.86 489.01 -16.193328 -51.179663 22840 274.5 8209665.15 480796.03
106.81 488.34 -16.194422 -51.179633 22840 276.25 8209544.09 480799.4
110.0 486.6 -16.195516 -51.179597 22840 293.461 8209423.03 480803.37
109.36 485.34 -16.196614 -51.179566 22840 319.236 8209301.66 480806.74
105.76 486.16 -16.197708 -51.179552 22840 343.945 8209180.6 480808.33
101.87 488.38 -16.198803 -51.179561 22840 361.812 8209059.53 480807.54
100.67 491.26 -16.199891 -51.179586 22840 358.787 8208939.08 480804.98
101.74 495.53 -16.200978 -51.17963 22840 353.88 8208818.94 480800.33
105.86 501.89 -16.202058 -51.179686 22840 357.168 8208699.4 480794.5
111.13 509.63 -16.203128 -51.179736 22840 371.193 8208581.1 480789.26
115.85 518.57 -16.204189 -51.179755 22840 379.885 8208463.72 480787.28
120.15 526.75 -16.205239 -51.179763 22840 396.035 8208347.57 480786.49
126.04 535.21 -16.206278 -51.179774 22840 408.489 8208232.65 480785.41
131.98 544.5 -16.207305 -51.179791 22840 425.862 8208118.96 480783.73
117.38 555.61 -16.208322 -51.179819 22840 450.036 8208006.5 480780.86
98.57 566.22 -16.209327 -51.179855 22840 456.37 8207895.26 480777.09
111.31 572.19 -16.210327 -51.179886 22840 454.44 8207784.64 480773.93
117.77 575.95 -16.211327 -51.179905 22840 466.341 8207674.03 480771.94
109.33 579.61 -16.212327 -51.179891 22840 465.551 8207563.41 480773.53
99.85 580.91 -16.213325 -51.179844 22840 458.491 8207453.1 480778.67
106.1 580.79 -16.214327 -51.179788 22840 443.553 8207342.19 480784.71
126.25 581.76 -16.21533 -51.179733 22840 441.952 8207231.27 480790.74
133.35 584.19 -16.216339 -51.179686 22840 454.464 8207119.73 480795.89
145.52 586.32 -16.217347 -51.179663 22840 477.819 8207008.2 480798.36
147.4 588.73 -16.218361 -51.179655 22840 499.187 8206896.04 480799.35
125.52 590.42 -16.219377 -51.179661 22840 507.612 8206783.58 480798.85
108.39 587.85 -16.220397 -51.179658 22840 506.331 8206670.81 480799.25
89.73 584.61 -16.221427 -51.179638 22840 511.865 8206556.82 480801.43
95.5 581.03 -16.222469 -51.179611 22840 519.721 8206441.6 480804.5
110.09 576.65 -16.223522 -51.179574 22840 524.577 8206325.14 480808.46
135.3 568.9 -16.224589 -51.179552 22840 525.067 8206207.15 480810.94
149.05 559.85 -16.225669 -51.179547 22840 551.158 8206087.63 480811.64
153.68 555.66 -16.226758 -51.179586 22840 589.323 8205967.17 480807.58
155.26 557.46 -16.227841 -51.179658 22840 618.04 8205847.33 480799.97
150.24 564.31 -16.228919 -51.179733 22840 636.281 8205728.1 480792.06
139.84 574.95 -16.22998 -51.179797 22840 673.062 8205610.72 480785.34
130.88 589.26 -16.231019 -51.179833 22840 717.859 8205495.8 480781.58
119.48 604.36 -16.232038 -51.179841 22840 731.021 8205383.03 480780.79
118.2 616.39 -16.233041 -51.179849 22840 737.075 8205272.1 480779.99
106.8 623.78 -16.234036 -51.179855 22840 744.769 8205162.1 480779.5
96.71 626.97 -16.235027 -51.179852 22840 738.561 8205052.41 480779.89
97.66 628.19 -16.236022 -51.179838 22840 734.125 8204942.41 480781.47
103.48 629.29 -16.237019 -51.179811 22840 772.567 8204832.1 480784.54
98.45 630.65 -16.238019 -51.179783 22840 779.203 8204721.48 480787.6
104.15 633.04 -16.239016 -51.179752 22840 771.67 8204611.18 480790.97
118.69 628.31 -16.239961 -51.175047 22850 887.792 8204507.14 481293.91
129.29 621.56 -16.238777 -51.17503 22850 869.629 8204638.04 481295.58
141.85 615.68 -16.237588 -51.175019 22850 842.476 8204769.55 481296.65
154.38 611.08 -16.236397 -51.175022 22850 809.594 8204901.37 481296.24
127.95 609.89 -16.235202 -51.175041 22850 758.279 8205033.49 481294.05
102.63 613.78 -16.234013 -51.175066 22850 742.174 8205165.0 481291.27
109.18 621.08 -16.232836 -51.175088 22850 728.094 8205295.28 481288.78
99.85 622.71 -16.231663 -51.175113 22850 728.685 8205424.95 481286.0
115.27 615.5 -16.230488 -51.17513 22850 731.872 8205554.92 481284.1
135.67 601.86 -16.229305 -51.175152 22850 698.883 8205685.82 481281.62
146.43 587.41 -16.228102 -51.175166 22850 655.918 8205818.86 481280.02
152.91 574.45 -16.22688 -51.17518 22850 622.666 8205954.06 481278.42
168.57 563.72 -16.225647 -51.175194 22850 597.175 8206090.49 481276.82
157.49 554.12 -16.224402 -51.175211 22850 572.702 8206228.14 481274.92
142.16 545.96 -16.223152 -51.175233 22850 553.49 8206366.41 481272.42
125.79 539.69 -16.221897 -51.175258 22850 542.433 8206505.3 481269.63
121.74 535.77 -16.220641 -51.175286 22850 521.308 8206644.18 481266.55
120.18 531.44 -16.219389 -51.175313 22850 517.79 8206782.76 481263.46
119.48 528.96 -16.218139 -51.175344 22850 530.272 8206921.02 481260.07
114.0 534.1 -16.216902 -51.175363 22850 497.559 8207057.76 481257.88
102.66 547.76 -16.215689 -51.175361 22850 467.424 8207192.03 481258.06
93.7 562.15 -16.2145 -51.175338 22850 447.093 8207323.55 481260.32
104.91 569.4 -16.213325 -51.175299 22850 469.047 8207453.53 481264.37
110.77 570.05 -16.212158 -51.175249 22850 483.521 8207582.58 481269.6
120.76 565.26 -16.210986 -51.175188 22850 477.916 8207712.26 481276.02
144.17 557.01 -16.209811 -51.175127 22850 463.126 8207842.24 481282.44
148.37 546.49 -16.208619 -51.175075 22850 449.03 8207974.06 481287.97
144.36 534.91 -16.207416 -51.17503 22850 427.217 8208107.11 481292.61
136.24 523.2 -16.206202 -51.174994 22850 405.03 8208241.39 481296.35
130.48 512.94 -16.204975 -51.174947 22850 392.699 8208377.21 481301.28
121.56 503.76 -16.203741 -51.174888 22850 386.976 8208513.64 481307.4
118.53 496.44 -16.202503 -51.174827 22850 374.362 8208650.69 481313.82
115.22 491.06 -16.201255 -51.174777 22850 364.812 8208788.66 481319.04
120.06 487.84 -16.200008 -51.174747 22850 362.394 8208926.62 481322.19
122.65 486.25 -16.198764 -51.174738 22850 374.572 8209064.28 481322.96
116.71 484.47 -16.197519 -51.174738 22850 357.023 8209201.94 481322.85
106.74 480.27 -16.196278 -51.174736 22850 333.98 8209339.29 481323.03
99.79 474.37 -16.195033 -51.174733 22850 297.359 8209476.94 481323.21
98.33 471.74 -16.193791 -51.17475 22850 313.032 8209614.29 481321.31
103.54 472.32 -16.19255 -51.174797 22850 300.573 8209751.64 481316.14
101.31 470.49 -16.191314 -51.17485 22850 270.056 8209888.37 481310.38
96.92 467.39 -16.190078 -51.1749 22850 254.04 8210025.1 481304.92
95.4 466.36 -16.188844 -51.174941 22850 235.151 8210161.52 481300.35
99.34 468.5 -16.187616 -51.174991 22850 206.027 8210297.33 481294.89
102.66 470.11 -16.186394 -51.175055 22850 175.662 8210432.52 481287.95
104.49 469.61 -16.185178 -51.175127 22850 149.661 8210567.1 481280.11
103.57 466.07 -16.183958 -51.175205 22850 116.897 8210701.98 481271.68
101.65 459.07 -16.182739 -51.175272 22850 97.994 8210836.86 481264.44
99.91 452.21 -16.181511 -51.175319 22850 95.213 8210972.67 481259.28
95.53 449.65 -16.18028 -51.175338 22850 76.023 8211108.79 481257.08
89.98 450.93 -16.179058 -51.175322 22850 56.136 8211243.99 481258.75
89.25 454.32 -16.177847 -51.17528 22850 48.044 8211377.96 481263.09
93.33 457.7 -16.176642 -51.175236 22850 34.815 8211511.32 481267.73
100.92 461.07 -16.175444 -51.175188 22850 25.488 8211643.76 481272.66
105.7 463.85 -16.174255 -51.17515 22850 11.853 8211775.27 481276.71
102.87 465.66 -16.173069 -51.1751 22850 -9.897 8211906.48 481281.94
101.74 467.38 -16.171892 -51.175038 22850 -26.863 8212036.77 481288.36
98.82 468.63 -16.170711 -51.174977 22850 -38.973 8212167.36 481294.78
100.21 469.81 -16.169539 -51.174941 22850 -41.746 8212297.03 481298.53
103.33 471.2 -16.168367 -51.174925 22850 -37.587 8212426.7 481300.2
105.4 472.14 -16.1672 -51.174927 22850 -38.154 8212555.75 481299.8
107.23 472.34 -16.166033 -51.174938 22850 -35.533 8212684.8 481298.5
106.49 468.13 -16.164864 -51.174947 22850 -31.936 8212814.16 481297.5
102.93 461.25 -16.163689 -51.174952 22850 -22.033 8212944.14 481296.79
102.17 456.81 -16.162505 -51.174952 22850 -0.779 8213075.03 481296.68
104.64 456.02 -16.161319 -51.17495 22850 8.304 8213206.24 481296.87
110.03 456.87 -16.160139 -51.174952 22850 15.804 8213336.83 481296.46
113.24 457.84 -16.158958 -51.174958 22850 29.611 8213467.41 481295.75
113.27 456.88 -16.157783 -51.174972 22850 48.83 8213597.39 481294.16
110.61 453.55 -16.156606 -51.174991 22850 67.956 8213727.67 481291.97
107.53 447.94 -16.155425 -51.175002 22850 89.321 8213858.25 481290.67
103.6 444.1 -16.154236 -51.175008 22850 116.711 8213989.76 481289.96
100.28 442.66 -16.153044 -51.174997 22850 139.132 8214121.58 481291.04
103.94 441.95 -16.15185 -51.174983 22850 162.237 8214253.71 481292.41
106.68 442.49 -16.150661 -51.174958 22850 185.57 8214385.22 481294.97
103.66 443.2 -16.149475 -51.174941 22850 200.968 8214516.43 481296.64
102.6 443.58 -16.148292 -51.17493 22850 217.649 8214647.32 481297.72
99.67 444.32 -16.147111 -51.174927 22850 220.439 8214777.91 481297.9
99.86 443.81 -16.145931 -51.174939 22850 221.648 8214908.5 481296.6
106.16 444.14 -16.144753 -51.17495 22850 228.91 8215038.78 481295.31
104.06 443.77 -16.143581 -51.174955 22850 247.921 8215168.45 481294.6
102.5 442.56 -16.142406 -51.174966 22850 252.033 8215298.42 481293.3
100.4 440.43 -16.141231 -51.174986 22850 246.979 8215428.39 481291.11
100.04 438.42 -16.140053 -51.175016 22850 239.794 8215558.67 481287.73
101.43 437.14 -16.138878 -51.175052 22850 231.284 8215688.64 481283.76
98.33 436.23 -16.137697 -51.175089 22850 230.969 8215819.23 481279.79
97.17 435.1 -16.136522 -51.175122 22850 231.577 8215949.2 481276.12
100.28 434.91 -16.135345 -51.175158 22850 226.627 8216079.47 481272.14
103.09 435.84 -16.134172 -51.1752 22850 217.296 8216209.14 481267.58
103.82 437.41 -16.133003 -51.175244 22850 207.471 8216338.49 481262.72
108.32 440.17 -16.131839 -51.175302 22850 216.098 8216467.23 481256.37
104.49 442.37 -16.130678 -51.175364 22850 217.975 8216595.66 481249.73
105.89 443.57 -16.12952 -51.175425 22850 216.899 8216723.79 481243.08
106.07 444.74 -16.128361 -51.175475 22850 215.718 8216851.91 481237.63
105.89 445.97 -16.127208 -51.175511 22850 219.375 8216979.43 481233.66
110.46 447.36 -16.126058 -51.175539 22850 218.946 8217106.63 481230.58
117.59 449.18 -16.124908 -51.175547 22850 214.172 8217233.84 481229.58
117.68 449.99 -16.123761 -51.175533 22850 206.06 8217360.74 481230.96
118.57 448.94 -16.122617 -51.175491 22850 200.142 8217487.34 481235.3
119.12 447.22 -16.121472 -51.175419 22850 193.233 8217613.94 481242.92
109.55 441.79 -16.120328 -51.175336 22850 181.759 8217740.54 481251.72
95.28 433.83 -16.119175 -51.175255 22850 174.028 8217868.07 481260.23
91.14 430.52 -16.118017 -51.175172 22850 169.515 8217996.2 481269.03
96.07 432.43 -16.116867 -51.175069 22850 163.388 8218123.42 481279.91
101.74 437.54 -16.115722 -51.174975 22850 152.269 8218250.02 481289.9
108.05 442.66 -16.114586 -51.174902 22850 141.202 8218375.7 481297.52
111.37 446.77 -16.113453 -51.174855 22850 133.26 8218501.07 481302.46
111.19 448.96 -16.112322 -51.174828 22850 128.104 8218626.13 481305.32
111.13 450.82 -16.111195 -51.174808 22850 122.763 8218750.88 481307.3
108.47 453.28 -16.11007 -51.174794 22850 122.583 8218875.33 481308.68
104.55 455.17 -16.108945 -51.17478 22850 123.62 8218999.77 481310.06
103.08 457.75 -16.107822 -51.174789 22850 117.946 8219123.91 481309.06
97.72 461.56 -16.106706 -51.174811 22850 121.145 8219247.42 481306.58
92.59 465.39 -16.105592 -51.174841 22850 149.812 8219370.63 481303.21
95.59 469.31 -16.104484 -51.174872 22850 158.837 8219493.23 481299.83
104.27 472.32 -16.103378 -51.174897 22850 166.23 8219615.52 481297.06
110.1 473.92 -16.102275 -51.17493 22850 161.264 8219737.5 481293.39
111.56 474.68 -16.101172 -51.174972 22850 150.07 8219859.48 481288.83
106.37 473.14 -16.10007 -51.175019 22850 139.94 8219981.46 481283.68
96.87 469.11 -16.098964 -51.175069 22850 128.403 8220103.75 481278.23
94.98 467.14 -16.097853 -51.175105 22850 127.499 8220226.65 481274.26
95.62 467.28 -16.096745 -51.17513 22850 120.552 8220349.25 481271.48
97.11 471.27 -16.095642 -51.17515 22850 117.07 8220471.23 481269.3
102.05 480.18 -16.094553 -51.175161 22850 103.972 8220591.68 481268.01
107.96 490.89 -16.093478 -51.175175 22850 94.677 8220710.59 481266.42
107.59 500.39 -16.092414 -51.175186 22850 94.821 8220828.27 481265.13
106.38 503.71 -16.091348 -51.175197 22850 96.741 8220946.26 481263.85
114.42 501.8 -16.090281 -51.175197 22850 98.764 8221064.25 481263.75
121.98 494.21 -16.089203 -51.175191 22850 105.979 8221183.47 481264.24
127.92 483.34 -16.088111 -51.175186 22850 93.812 8221304.23 481264.73
126.49 470.75 -16.086995 -51.175175 22850 69.646 8221427.75 481265.81
115.15 457.89 -16.085856 -51.175158 22850 71.932 8221553.73 481267.49
113.63 448.88 -16.084703 -51.175147 22850 71.146 8221681.25 481268.57
109.97 444.96 -16.083539 -51.175141 22850 103.933 8221809.99 481269.05
102.53 444.36 -16.082373 -51.175141 22850 138.511 8221939.04 481268.94
100.8 447.79 -16.081209 -51.175139 22850 135.224 8222067.79 481269.13
102.78 453.49 -16.080053 -51.175133 22850 114.585 8222195.61 481269.62
107.05 464.82 -16.081014 -51.170286 22860 97.408 8222089.73 481788.11
114.42 467.21 -16.082084 -51.170314 22860 82.668 8221971.43 481785.24
121.92 468.28 -16.083156 -51.170341 22860 80.707 8221852.82 481782.36
127.71 468.25 -16.084228 -51.170369 22860 71.81 8221734.22 481779.49
127.87 467.96 -16.085306 -51.170394 22860 70.767 8221614.99 481776.92
119.85 466.82 -16.086384 -51.170411 22860 85.852 8221495.77 481775.23
114.73 466.2 -16.087467 -51.170414 22860 104.911 8221375.94 481775.03
109.3 465.73 -16.08855 -51.170408 22860 120.735 8221256.11 481775.73
106.53 466.38 -16.089634 -51.170403 22860 133.662 8221136.27 481776.42
105.89 468.13 -16.090714 -51.170389 22860 120.69 8221016.75 481778.0
105.59 468.75 -16.091797 -51.170364 22860 103.601 8220896.92 481780.78
104.67 467.83 -16.092881 -51.17033 22860 109.83 8220777.09 481784.44
105.43 465.76 -16.09397 -51.170283 22860 134.901 8220656.64 481789.59
107.23 462.76 -16.095061 -51.170236 22860 153.874 8220535.89 481794.74
101.56 460.69 -16.096156 -51.170197 22860 154.274 8220414.83 481799.0
97.78 461.03 -16.097253 -51.170175 22860 139.554 8220293.46 481801.48
97.54 464.19 -16.098347 -51.170164 22860 134.674 8220172.4 481802.76
102.29 469.33 -16.099436 -51.170172 22860 116.551 8220051.95 481801.97
105.68 475.29 -16.100517 -51.170197 22860 111.117 8219932.43 481799.4
107.65 479.4 -16.101592 -51.170236 22860 123.534 8219813.51 481795.34
101.62 479.31 -16.102664 -51.170283 22860 134.999 8219694.9 481790.39
91.8 476.38 -16.103742 -51.17033 22860 133.765 8219575.68 481785.43
91.01 475.46 -16.10482 -51.170375 22860 121.385 8219456.46 481780.78
105.89 479.23 -16.105892 -51.170414 22860 122.577 8219337.85 481776.72
119.97 484.34 -16.106956 -51.17045 22860 124.534 8219220.16 481772.96
116.31 486.82 -16.108017 -51.170475 22860 127.471 8219102.78 481770.38
112.25 486.53 -16.109075 -51.170497 22860 111.186 8218985.71 481768.1
112.23 485.17 -16.110136 -51.170514 22860 114.97 8218868.34 481766.41
119.0 481.15 -16.111203 -51.17053 22860 116.075 8218750.34 481764.73
115.52 474.4 -16.112278 -51.170553 22860 121.006 8218631.43 481762.45
113.66 467.74 -16.113364 -51.170575 22860 127.469 8218511.29 481760.18
109.73 461.36 -16.114458 -51.170594 22860 136.82 8218390.22 481758.2
104.15 455.68 -16.115567 -51.170608 22860 145.798 8218267.62 481756.81
101.74 452.07 -16.116681 -51.170611 22860 151.885 8218144.41 481756.62
102.93 450.14 -16.117803 -51.1706 22860 158.187 8218020.27 481757.91
107.11 447.83 -16.118928 -51.170572 22860 167.449 8217895.83 481760.98
112.81 446.27 -16.120053 -51.17053 22860 175.255 8217771.39 481765.54
108.08 444.46 -16.121181 -51.170494 22860 180.072 8217646.65 481769.51
99.95 441.78 -16.122311 -51.170475 22860 182.359 8217521.59 481771.69
98.33 439.41 -16.123447 -51.170469 22860 172.888 8217395.92 481772.39
101.56 438.27 -16.124583 -51.170478 22860 169.768 8217270.25 481771.6
103.27 437.45 -16.125717 -51.170494 22860 166.179 8217144.88 481769.92
