 ALTURA GPSALT LAT LONG Line mag_res2 mag_res1 MAGIGRF X Y
4443 105.46 -47.360000000000014 -16.110364 -51.137528 22930 -24.15455503865843 -139.48364828574296 115.27799999999999 8218845.78 485293.72
4444 109.3 -45.75999999999999 -16.10915 -51.137553000000004 22930 -23.8519650341063 -139.3384588220714 113.432 8218980.05 485290.96
4445 114.79 -42.44 -16.107936 -51.137578000000005 22930 -21.878215775431414 -137.5221242932137 113.257 8219114.33 485288.2
4446 111.96 -37.06 -16.106720000000003 -51.1376 22930 -30.168769569246905 -145.97399788497535 102.814 8219248.91 485285.73
4447 107.78 -30.310000000000002 -16.1055 -51.137617 22930 -43.10478162074621 -159.0789541612557 87.723 8219383.79 485283.86
4448 104.21 -23.779999999999973 -16.104278 -51.137628 22930 -64.25089615701513 -180.40154574769656 64.419 8219518.99 485282.58
4449 101.13 -18.670000000000016 -16.10305 -51.137631 22930 -79.90861274935025 -196.24728307410288 46.597 8219654.8 485282.19
4450 95.83 -14.889999999999986 -16.101822 -51.137619 22930 -17.92588177953256 -134.47044975599812 106.421 8219790.61 485283.29
4451 95.59 -12.379999999999995 -16.100595000000002 -51.137594 22930 14.075493271199363 -102.69274348424193 136.269 8219926.43 485285.87
4452 96.87 -10.970000000000027 -16.09937 -51.137558 22930 11.075337693028331 -105.93039133371809 131.125 8220061.93 485289.64
4453 95.34 -10.899999999999977 -16.098147 -51.137510999999996 22930 -1.1140300058301733 -118.37110317407966 116.801 8220197.13 485294.6
4454 91.95 -11.930000000000007 -16.096934 -51.137461 22930 -13.175167023432437 -130.68587833054914 102.62100000000001 8220331.41 485299.86
4455 89.8 -13.810000000000002 -16.095728 -51.137417 22930 -15.68875680294994 -133.4447220874374 98.001 8220464.77 485304.53
4456 93.55 -16.189999999999998 -16.094528 -51.137378000000005 22930 -15.23198445633372 -133.22512524543487 96.359 8220597.51 485308.6
4457 102.65 -18.910000000000025 -16.093335999999997 -51.137347 22930 -14.58654693110907 -132.80487968393936 94.917 8220729.33 485311.78
4458 114.18 -21.689999999999998 -16.092153 -51.137328000000004 22930 -3.73532628676557 -122.16326808304564 103.691 8220860.23 485313.77
4459 113.75 -23.920000000000016 -16.090978 -51.137314 22930 7.775282341555155 -110.85387014774327 113.137 8220990.2 485315.17
4460 106.99 -25.220000000000027 -16.089806 -51.137308000000004 22930 12.611467168068572 -106.20767220802409 115.91 8221119.87 485315.67
4461 111.19 -25.180000000000007 -16.088639 -51.137311 22930 9.202057531841987 -109.79563083752238 110.444 8221248.92 485315.29
4462 106.07 -24.25 -16.087472 -51.137325 22930 5.991082392968508 -113.17087743141714 105.17200000000001 8221377.97 485313.72
4463 101.07 -22.769999999999982 -16.086309 -51.137345 22930 -4.295593742329373 -123.61418640596843 92.82700000000001 8221506.71 485311.55
4464 97.42 -21.180000000000007 -16.085145 -51.137375 22930 -19.62787264495806 -139.08894058891212 75.432 8221635.45 485308.2
4465 93.76 -19.70999999999998 -16.083981 -51.137411 22930 -27.288915666568357 -146.88526013205603 65.706 8221764.19 485304.25
4466 94.95 -18.29000000000002 -16.082817000000002 -51.137453 22930 -23.01876007185895 -142.74330227940982 67.90899999999999 8221892.93 485299.71
4467 96.2 -16.879999999999995 -16.08165 -51.137489 22930 -21.0158662160119 -140.87612480208475 67.842 8222021.98 485295.76
4468 96.1 -15.970000000000027 -16.080485999999997 -51.137525 22930 -23.73394650232065 -143.72960158923823 63.059 8222150.72 485291.82
4469 92.99 -14.170000000000016 -16.080628 -51.132822 22940 -38.17650683722431 -164.18487562591878 50.735 8222135.38 485794.78
4470 99.12 -19.629999999999995 -16.0817 -51.132853000000004 22940 -41.5843731626704 -167.3861877804964 49.20399999999999 8222016.78 485791.59
4471 107.01 -27.060000000000002 -16.082759 -51.132906 22940 -37.80700461439889 -163.3758808919216 54.825 8221899.71 485786.02
4472 110.89 -37.45999999999998 -16.083797 -51.132961 22940 -27.498278491691806 -152.8336676705619 66.942 8221784.79 485780.15
4473 116.07 -48.35000000000002 -16.08482 -51.133016999999995 22940 -7.167249612515278 -132.27176245678606 89.052 8221671.71 485774.28
4474 118.33 -59.31 -16.085822 -51.133070000000004 22940 8.837900960078656 -116.04238555002686 106.803 8221560.78 485768.71
4475 105.18 -71.69 -16.086803 -51.133114 22940 13.189911487183323 -111.48031732564364 112.865 8221452.31 485764.03
4476 102.47 -84.61000000000001 -16.087759 -51.133139 22940 16.06532161361619 -108.42361555474686 117.414 8221346.61 485761.42
4477 121.43 -95.20000000000005 -16.0887 -51.13315 22940 14.37070443530692 -109.95700310223566 117.374 8221242.45 485760.3
4478 146.0 -99.55999999999995 -16.089634 -51.133145 22940 6.928105521544538 -117.26103408492376 111.57799999999999 8221139.21 485760.96
4479 157.4 -94.36000000000001 -16.090575 -51.133122 22940 -0.9818151488233582 -125.05255773922225 105.336 8221035.05 485763.41
4480 155.08 -82.86000000000001 -16.091531 -51.133086 22940 -3.952776125504599 -127.9206935421625 104.06299999999999 8220929.35 485767.34
4481 145.36 -68.69 -16.092509 -51.133039000000004 22940 -4.7371888567847975 -128.61308234885774 105.02 8220821.2 485772.46
4482 128.93 -55.52999999999997 -16.093509 -51.133 22940 -8.970620796713064 -132.7403075383768 102.564 8220710.58 485776.69
4483 112.93 -44.0 -16.094539 -51.132975 22940 -16.306168934275362 -139.94699033676753 97.054 8220596.59 485779.43
4484 90.77 -33.97000000000003 -16.095585999999997 -51.132964 22940 -20.95670117392025 -144.4483953252362 94.25299999999999 8220480.75 485780.7
4485 84.25 -28.54000000000002 -16.09665 -51.132967 22940 -18.113983732172102 -141.43606295061662 98.969 8220363.07 485780.48
4486 90.04 -27.439999999999998 -16.097720000000002 -51.132981 22940 -23.132705547985765 -146.27001258133242 95.829 8220244.77 485779.07
4487 97.17 -27.20999999999998 -16.098792 -51.132996999999996 22940 -46.80208704661037 -169.75059684741657 74.042 8220126.17 485777.36
4488 101.62 -25.879999999999995 -16.099867 -51.133 22940 -68.59111711466225 -191.36825255464754 54.146 8220007.25 485777.14
4489 102.11 -24.569999999999993 -16.100945 -51.132971999999995 22940 -72.75495110349028 -195.39953393889854 51.891999999999996 8219888.04 485780.19
4490 98.81 -23.230000000000018 -16.102022 -51.132928 22940 -66.90257746011389 -189.4359498197295 59.661 8219768.82 485785.02
4491 96.41 -23.139999999999986 -16.103097 -51.132870000000004 22940 -56.45378211247301 -178.89414079161077 72.027 8219649.91 485791.33
4492 96.5 -26.319999999999993 -16.104172 -51.132816999999996 22940 -44.384788148497606 -166.7250543676891 86.01100000000001 8219531.0 485797.05
4493 98.94 -30.94999999999999 -16.105242 -51.132781 22940 -41.26128731593499 -163.48098447143582 91.03299999999999 8219412.71 485800.99
4494 107.17 -34.94 -16.106306 -51.132769 22940 -45.19012231204901 -167.25808145231963 88.98299999999999 8219295.03 485802.26
4495 110.12 -35.47000000000003 -16.107372 -51.132771999999996 22940 -37.62730448307478 -159.5250888541732 98.42399999999999 8219177.04 485802.03
4496 107.84 -32.23000000000002 -16.108442 -51.132791999999995 22940 -34.75182768253892 -156.45776108907148 103.176 8219058.74 485800.03
4497 104.31 -28.089999999999975 -16.10952 -51.132816999999996 22940 -39.141803643918095 -160.64750192438765 100.675 8218939.52 485797.44
4498 101.8 -25.610000000000014 -16.110603 -51.132847 22940 -33.13341747916398 -154.4308021608158 108.58 8218819.68 485794.25
4499 99.94 -24.930000000000007 -16.111689000000002 -51.132875 22940 -19.681889613570092 -140.77401442842879 123.934 8218699.54 485791.35
4500 99.91 -25.55000000000001 -16.112772 -51.132903000000006 22940 -10.296621389325509 -131.18403198475758 135.217 8218579.7 485788.46
4501 96.25 -26.269999999999982 -16.113856 -51.132931 22940 -11.38119391097274 -132.0639044759121 136.03 8218459.87 485785.57
4502 92.41 -27.680000000000007 -16.114932999999997 -51.132942 22940 -9.342685045515395 -129.84291742272214 139.963 8218340.65 485784.46
4503 93.09 -31.399999999999977 -16.116007999999997 -51.132936 22940 -10.682872416303098 -131.02242278048237 140.519 8218221.74 485785.13
4504 94.55 -36.30000000000001 -16.117075 -51.132914 22940 -30.82404152254368 -151.02557157344285 122.266 8218103.75 485787.58
4505 94.52 -40.579999999999984 -16.118133 -51.132872 22940 -20.756310304746023 -140.8460811215016 134.215 8217986.68 485792.11
4506 92.11 -44.31999999999999 -16.119183 -51.132819 22940 -7.551202951944447 -127.54481164377148 149.291 8217870.54 485797.83
4507 95.71 -49.870000000000005 -16.120228 -51.132775 22940 -7.870064541521259 -127.75769847459767 150.83 8217755.01 485802.66
4508 105.7 -56.35000000000002 -16.121260999999997 -51.13275 22940 -44.02654955652636 -163.78487829344462 116.50399999999999 8217640.71 485805.4
4509 110.92 -61.72000000000003 -16.122292 -51.132746999999995 22940 -93.36142521817435 -212.96243932979763 68.986 8217526.71 485805.77
4510 106.86 -64.36000000000001 -16.123317 -51.132758 22940 -89.61591195174394 -209.04273421371875 74.533 8217413.33 485804.66
4511 102.6 -64.69999999999999 -16.124342000000002 -51.132783 22940 -76.25084624745178 -195.48559974213742 89.694 8217299.95 485802.06
4512 97.91 -64.85000000000002 -16.125367 -51.132808000000004 22940 -68.60978054315964 -187.6524652705552 99.131 8217186.57 485799.46
4513 96.93 -65.36000000000001 -16.126392000000003 -51.132833000000005 22940 -61.243874092990026 -180.0944758641591 108.29299999999999 8217073.18 485796.86
4514 101.86 -67.61000000000001 -16.127414 -51.132853000000004 22940 -56.257070127575034 -174.9231217679108 115.073 8216960.11 485794.85
4515 110.82 -70.05000000000001 -16.128431 -51.132858 22940 -42.27710409924481 -160.77734805142862 130.842 8216847.65 485794.33
4516 112.11 -70.63999999999999 -16.12945 -51.132853000000004 22940 -30.373509445724665 -148.72178339101902 144.54399999999998 8216734.88 485795.0
4517 106.44 -69.10000000000002 -16.130469 -51.132839000000004 22940 -26.328072094925943 -144.53506838112597 150.391 8216622.12 485796.56
4518 98.32 -68.20999999999998 -16.131492 -51.132814 22940 -27.326128108361303 -145.40555024848118 151.204 8216509.04 485799.3
4519 96.74 -71.12 -16.132510999999997 -51.132778 22940 -28.883559752268155 -146.8502593097952 151.457 8216396.28 485803.24
4520 99.06 -75.93 -16.133522 -51.132731 22940 -16.049737250609724 -133.91917716650883 166.09099999999998 8216284.44 485808.36
4521 100.86 -80.39999999999998 -16.134531 -51.132694 22940 -28.592702628263567 -146.3510310323352 155.339 8216172.9 485812.29
4522 98.45 -83.17999999999995 -16.135539 -51.132667 22940 -41.47819219496611 -159.11474511728622 144.241 8216061.37 485815.33
4523 96.8 -83.20000000000005 -16.136547 -51.132664 22940 -42.99489134524478 -160.47762012029972 144.502 8215949.83 485815.7
4524 100.46 -81.11000000000001 -16.137560999999998 -51.132675 22940 -32.965789823137584 -150.2760719875575 156.313 8215837.68 485814.59
4525 95.55 -77.13999999999999 -16.138581 -51.132703 22940 -28.921891677543982 -146.03737122032356 162.142 8215724.91 485811.69
4526 91.74 -73.37 -16.139608 -51.132746999999995 22940 -34.595011796512495 -151.493027017904 158.262 8215611.22 485807.01
4527 95.31 -71.88 -16.140642 -51.132797 22940 -45.50180705403139 -162.1743994605913 149.156 8215496.91 485801.74
4528 95.16 -70.54000000000002 -16.141678 -51.132839000000004 22940 -42.5906964917437 -159.04811857427964 153.876 8215382.3 485797.36
4529 98.97 -69.5 -16.142717 -51.132872 22940 -39.747839363742116 -156.00032942412702 158.536 8215267.38 485793.87
4530 101.98 -67.94999999999999 -16.143758 -51.132892 22940 -58.55843428636163 -174.6233094059363 141.553 8215152.15 485791.86
4531 102.29 -65.12 -16.144804999999998 -51.132906 22940 -96.26597959080621 -212.14957300331167 105.685 8215036.31 485790.45
4532 99.48 -62.160000000000025 -16.145858 -51.132919 22940 -121.36723939601316 -237.06868557641155 82.43299999999999 8214919.86 485789.04
4533 97.32 -60.660000000000025 -16.146914000000002 -51.132931 22940 -118.41071327330951 -233.93315755506734 87.245 8214803.09 485787.93
4534 97.05 -60.339999999999975 -16.147969 -51.132939 22940 -111.14514583699217 -226.49220178843677 96.367 8214686.33 485787.12
4535 95.04 -59.69999999999999 -16.149028 -51.132939 22940 -109.2047945702923 -224.38658051398306 100.17200000000001 8214569.26 485787.19
4536 94.79 -59.920000000000016 -16.150089 -51.132928 22940 -110.77069268896379 -225.80118047441152 100.48 8214451.89 485788.46
4537 98.45 -60.339999999999975 -16.151147 -51.132914 22940 -112.39389386011109 -227.27698855544665 100.727 8214334.82 485790.02
4538 96.93 -60.120000000000005 -16.152207999999998 -51.132897 22940 -112.64514984922482 -227.3840109768515 102.352 8214217.44 485791.88
4539 97.63 -59.839999999999975 -16.153269 -51.132886 22940 -121.84901070321264 -236.43645369328323 95.022 8214100.07 485793.14
4540 99.37 -58.360000000000014 -16.154332999999998 -51.132889 22940 -126.6752932614793 -241.09312131867728 92.069 8213982.39 485792.92
4541 96.68 -56.31 -16.1554 -51.132911 22940 -106.28192089709981 -220.50472427839296 114.333 8213864.39 485790.62
4542 89.92 -56.39999999999998 -16.156469 -51.13295 22940 -94.73969304236752 -208.74568976198404 127.744 8213746.09 485786.54
4543 87.42 -59.25 -16.157536 -51.133005 22940 -96.95189519650508 -210.72016879371336 127.389 8213628.1 485780.68
4544 88.21 -63.10000000000002 -16.158594 -51.133067 22940 -99.457210091375 -212.98186718942128 126.72399999999999 8213511.03 485774.22
4545 90.56 -66.49000000000001 -16.159647 -51.133122 22940 -92.07800910180251 -205.3669940051939 135.936 8213394.57 485768.35
4546 91.62 -69.42000000000002 -16.1607 -51.133161 22940 -73.34447849060106 -186.4192674963708 156.509 8213278.11 485764.27
4547 92.99 -70.33999999999997 -16.161747000000002 -51.133171999999995 22940 -58.13914173555449 -171.03624841364507 173.555 8213162.27 485763.16
4548 93.15 -68.38999999999999 -16.1628 -51.133169 22940 -46.49003465444946 -159.22635041815323 187.06 8213045.82 485763.53
4549 97.02 -64.80000000000001 -16.163857999999998 -51.13315 22940 -36.00547170662972 -148.60159313900166 199.417 8212928.75 485765.69
4550 99.61 -61.81 -16.164919 -51.133117 22940 -31.061201555323265 -143.53445992664132 206.24400000000003 8212811.38 485769.33
4551 102.75 -60.95999999999998 -16.165982999999997 -51.13308 22940 -39.053108211392356 -151.40652887581197 200.141 8212693.69 485773.26
4552 97.78 -60.35000000000002 -16.167047 -51.133025 22940 -45.37048467814148 -157.62917168995423 195.72 8212576.02 485779.28
4553 93.39 -62.30000000000001 -16.168108 -51.132967 22940 -55.50132345147398 -167.6691676898757 187.482 8212458.64 485785.59
4554 93.27 -68.67000000000002 -16.169164000000002 -51.132925 22940 -41.02465535621897 -153.0811802174663 203.835 8212341.88 485790.12
4555 94.92 -77.79000000000002 -16.170197 -51.132905 22940 -38.09694175488937 -150.01708264050953 208.59099999999998 8212227.58 485792.27
4556 99.55 -86.87 -16.171222 -51.132917 22940 -51.797428488458934 -163.54337752442973 196.692 8212114.2 485791.16
4557 108.73 -94.87 -16.172233 -51.132946999999994 22940 -50.249798288820216 -161.79877068509836 200.00900000000001 8212002.35 485787.97
4558 112.71 -101.02999999999997 -16.173233 -51.133 22940 -34.70871083876895 -146.0338967578702 217.291 8211891.73 485782.4
4559 113.91 -105.04999999999995 -16.174229999999998 -51.133067 22940 -30.76513407342793 -141.84909645469597 222.965 8211781.42 485775.34
4560 115.15 -106.63 -16.175228 -51.133136 22940 -37.07663588636905 -147.91588114078945 218.38299999999998 8211671.1 485767.99
4561 112.87 -106.22000000000003 -16.176228 -51.133179999999996 22940 -28.21370573905375 -138.83985686409147 228.99 8211560.49 485763.31
4562 103.33 -107.07000000000005 -16.177228 -51.133194 22940 -23.69512039741062 -134.14739643949048 235.265 8211449.87 485761.9
4563 98.27 -111.04999999999995 -16.178225 -51.133171999999995 22940 -22.370945081525264 -132.69597793315003 238.355 8211339.56 485764.34
4564 92.78 -116.63999999999999 -16.179211 -51.133128 22940 -12.063087769322294 -122.2912977253228 250.418 8211230.48 485769.17
4565 88.21 -123.77999999999997 -16.180186 -51.133072 22940 -4.521842915335071 -114.66902698328323 259.699 8211122.64 485775.17
4566 93.51 -131.82000000000005 -16.18115 -51.133003 22940 -7.033758762309219 -117.11964488924025 258.913 8211016.02 485782.67
4567 100.21 -140.82000000000005 -16.182097 -51.132933 22940 -1.3701753340079676 -111.39726849359829 266.27299999999997 8210911.25 485790.16
4568 102.35 -147.94000000000005 -16.183035999999998 -51.132867 22940 15.449018158914555 -94.51697384703539 284.77299999999997 8210807.39 485797.35
4569 99.76 -152.96000000000004 -16.183972 -51.132825 22940 16.31225745393334 -93.56105296772085 287.302 8210703.85 485801.87
4570 97.78 -156.69000000000005 -16.184908 -51.132805 22940 -1.1718307751335146 -110.92401032636769 271.475 8210600.3 485804.02
4571 102.53 -159.49 -16.185841 -51.132816999999996 22940 -20.134796575208355 -129.72705187764936 254.15200000000002 8210497.06 485802.9
4572 107.72 -161.87 -16.186778 -51.132839000000004 22940 -41.03726475537286 -150.45487841378196 234.89 8210393.51 485800.59
4573 113.57 -164.09000000000003 -16.187711 -51.132867 22940 -35.94375669586776 -145.18007559882875 241.61700000000002 8210290.26 485797.69
